post_id,permalink,post_message,type,date_posted,lifetime_unique_video_views,lifetime_unique_30s_views,lifetime_unique_watches_at_95p,lifetime_unique_60s_video_views
102088165248724_125725312885009,https://www.facebook.com/sugboanongsimbahan/posts/125725312885009,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Vic Cabral Head Elder, Loved Flock Cebu Chapter GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:02 AM,12,5,2,4
102088165248724_118977483559792,https://www.facebook.com/sugboanongsimbahan/posts/118977483559792,"PALANDONG | The Daily Gospel Reflection   Gospel from Mark 16:9-15 Saturday, Easter Octave April 10, 2021  By Rev. Fr. Andrei Ventanilla  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/9/21 3:00 PM,233,35,16,20
102088165248724_108249937965880,https://www.facebook.com/sugboanongsimbahan/posts/108249937965880,"PALANDONG | The Daily Gospel Reflection   ""Pagsibya"" Gospel from Matthew 6:1-6, 16-18 Ash Wednesday, The beginning of Lent Season February 17, 2021  By Rev. Fr. Andrei Ventanilla  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,2/16/21 4:30 PM,308,70,25,46
102088165248724_115003280623879,https://www.facebook.com/sugboanongsimbahan/posts/115003280623879,"PALANDONG | The Daily Gospel Reflection   ""Be Christ's Ambassador"" Gospel from John 8:21-30 Tuesday, 5th Week of Lent March 23, 2021  By Rev. Fr. Dave Christopher Cantillas  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/22/21 3:00 PM,218,42,19,29
102088165248724_124850192972521,https://www.facebook.com/sugboanongsimbahan/posts/124850192972521,"PALANDONG | The Daily Gospel Reflection   ""Si Kristo ang Kinabuhi"" Gospel from John 6:35-40 Wednesday, 3rd Week of Easter April 21, 2021  By Rev. Fr. Erik Orio  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/20/21 10:15 PM,1238,214,62,136
102088165248724_106750154782525,https://www.facebook.com/sugboanongsimbahan/posts/106750154782525,"PALANDONG | The Daily Gospel Reflection   ""Magmakanunayon"" Gospel from Mark 7:24-30 Thursday, 5th Week in Ordinary Time February 11, 2021  By Rev. Fr. Rudyard Yonting  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,2/10/21 5:30 PM,226,60,31,46
102088165248724_125734629550744,https://www.facebook.com/sugboanongsimbahan/posts/125734629550744,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Bro. Jope Torino Order of the Secular Servants of Mary Auditor, Lay Tertiary Council of Cebu GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:22 AM,31,7,3,4
102088165248724_125727176218156,https://www.facebook.com/sugboanongsimbahan/posts/125727176218156,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Fr. Felmar C. Fiel, SVD  General Manager, DYRF Radio Station GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan #YearofStJoseph #500YoCCebu #GiftedToGive",Video,4/22/21 11:06 AM,23,8,5,7
102088165248724_116421460482061,https://www.facebook.com/sugboanongsimbahan/posts/116421460482061,"JOIN US on PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. Abel Villarojo, from Palm Sunday to Black Saturday, every 10AM. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection. #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,3/26/21 11:00 PM,320,184,184,0
102088165248724_107248044732736,https://www.facebook.com/sugboanongsimbahan/posts/107248044732736,,SharedVideo,2/9/21 7:59 PM,67,0,0,0
102088165248724_116820060442201,https://www.facebook.com/sugboanongsimbahan/posts/116820060442201,"We invite everyone to watch our Virtual Lenten ""Pasos"" portrayed by the young people from the Vicariate of the Most Holy Rosary, Metro Cebu North District.  The ""Pasos"" or ""Pasos de Cuaresma"" is a Cebuano Catholic tradition which shows images of significant persons and even events during the Passion of our Lord Jesus Christ in a form of a procession.  Despite the restrictions due to the Covid19 Pandemic, may this virtual ""pasos"" help immerse ourselves more into the celebrations of the Holy Week.  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/28/21 6:00 AM,599,120,74,0
102088165248724_111002971023910,https://www.facebook.com/sugboanongsimbahan/posts/111002971023910,"NEWS BULLETIN UPDATES February 28, 2021 8PM  The Archdiocese of Cebu is happy to inform the faithful that our dear Archbishop Jose S. Palma and Auxiliary Bishop Emeritus Antonio Rañola have been discharged from the hospital this afternoon and are now back at the Archbishop's Residence. We thank you all for your prayers and concern. Let us continue to pray for the sick and strive to heal as one.(From the Office of the Archdiocesan Chancellor and the Archdiocesan Media Liaison)  Let us listen to Cebu Archbishop Jose S. Palma as he thanked every one who has been very thoughtful and helpful to him, and to Cebu Auxiliary Bishop-Emeritus Antonio R. Rañola, these past days. #SugboanongSimbahan #500YoCCebu  #RCACNowOnline #GiftedToGiveCebu",Video,2/28/21 1:20 AM,9781,2580,1039,1661
102088165248724_143811397743067,https://www.facebook.com/sugboanongsimbahan/posts/143811397743067,"PALANDONG | The Daily Gospel Reflection   Buhi Ug Pasagdi Ang Ginoo Gospel from Mark 10:28-31 Tuesday, 8th Week of the Ordinary Time May 25, 2021  By Rev. Fr. Kent Dahrel Galo  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/24/21 5:46 PM,255,56,20,36
102088165248724_114281974029343,https://www.facebook.com/sugboanongsimbahan/posts/114281974029343,"PALANDONG | The Daily Gospel Reflection   ""Be a Witness!"" Gospel from John 5:31-47 Thursday, 4th Week of Lent March 18, 2021  By Rev. Fr. Dave Christopher Cantillas  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzg...?  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsi... ? Twitter: https://twitter.com/sugbosimbahan ? Instagram: https://www.instagram.com/sugboanongs... ?  #SugboanongSimbahan???  #RCACNowOnline???  #500YoCCebu???  #GiftedToGiveCebu",Video,3/17/21 3:00 PM,172,34,15,23
102088165248724_107891508001723,https://www.facebook.com/sugboanongsimbahan/posts/107891508001723,"PALANDONG | The Daily Gospel Reflection   ""Responsable"" Gospel from Mark 8:1-10 Saturday, 5th Week in Ordinary Time February 13, 2021  By Rev. Fr. Jason Facunla  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,2/12/21 9:50 PM,251,59,11,31
102088165248724_106749298115944,https://www.facebook.com/sugboanongsimbahan/posts/106749298115944,"PALANDONG | The Daily Gospel Reflection   ""Tulumanon"" Gospel from Mark 7:1-13 Tuesday, 5th Week in Ordinary Time February 9, 2021  By Rev. Fr. Jason Facunla  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,2/8/21 5:30 PM,372,77,32,55
102088165248724_134049412052599,https://www.facebook.com/sugboanongsimbahan/posts/134049412052599,"PALANDONG | The Daily Gospel Reflection   ""Ang dakong gugma ni Kristo."" Gospel from John 15:18-21 Saturday, 5th Week of Easter May 8, 2021  By Rev. Wilson Jerusalem Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/7/21 3:00 PM,275,64,26,52
102088165248724_128536555937218,https://www.facebook.com/sugboanongsimbahan/posts/128536555937218,"PALANDONG | The Daily Gospel Reflection   ""Unsay kalahi-an sa tawng mag hunahuna nga labaw pa siya sa Ginoo, o tawng nga naghunahuna nga suloguun siya sa Ginoo?"" Gospel from John 13:16-30 Thursday, 4th Week of Easter April 29, 2021  By Rev. Fr. Neil Javier Cortes  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/28/21 3:00 PM,228,23,10,14
102088165248724_121392746651599,https://www.facebook.com/sugboanongsimbahan/posts/121392746651599,"POPE FRANCIS SPEAKS | On behalf of the Holy Father, the Apostolic Nuncio to the Philippines, Most Rev. Charles Brown, extends his greetings and felicitations to the Cebuanos before he leaves Cebu.   This year, as we celebrate the 500 years of Christianity, this may be a year filled with grace and conversion.   Happy year-long celebration!   #SugboanongSimbahan #500YoCCebu #GiftedtoGiveCebu",Video,4/14/21 5:17 PM,4980,1029,950,0
102088165248724_127944059329801,https://www.facebook.com/sugboanongsimbahan/posts/127944059329801,"PALANDONG | The Daily Gospel Reflection   ""Nganung musunod kita ni Kristo?"" Gospel from John 10:22-30 Tuesday, 4th Week of Easter April 27, 2021  By Rev. Fr. Neil Javier Cortes  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/26/21 3:00 PM,493,103,28,54
102088165248724_135892808534926,https://www.facebook.com/sugboanongsimbahan/posts/135892808534926,"PALANDONG | The Daily Gospel Reflection   ""Pagbiya."" Gospel from John 16:5-11 Tuesday, 6th Week of Easter May 11, 2021  By Rev. Kimrey Pintor Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/10/21 3:27 PM,516,166,63,113
102088165248724_135911798533027,https://www.facebook.com/sugboanongsimbahan/posts/135911798533027,"PALANDONG | The Daily Gospel Reflection   ""The Promises of Jesus."" Gospel from John 15:26-16:4a Monday, 6th Week of Easter May 10, 2021  By Rev. Kingsley Nwosu, MLCC Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/10/21 4:23 PM,74,20,2,9
102088165248724_136342725156601,https://www.facebook.com/sugboanongsimbahan/posts/136342725156601,"PALANDONG | The Daily Gospel Reflection   ""Ang Giya ngadto sa kamatuoran"" Gospel from John 16:12-15 Wednesday, 6th Week of Easter May 12, 2021  By Rev. Gregor D. Suelto, MLCC  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/11/21 3:00 PM,213,39,9,23
102088165248724_129713719152835,https://www.facebook.com/sugboanongsimbahan/posts/129713719152835,"PALANDONG | The Daily Gospel Reflection   ""Nangung mahadlok kitang mamatay?"" Gospel from John 14:1-6 Friday, 4th Week of Easter April 30, 2021  By Rev. Fr. Neil Javier Cortes  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/29/21 3:00 PM,667,142,47,78
102088165248724_139792578144949,https://www.facebook.com/sugboanongsimbahan/posts/139792578144949,"PALANDONG | The Daily Gospel Reflection   Gospel from John 16:29-33 Monday, 7th Week of Easter May 17, 2021  By Rev. Fr. Joseph Yntig Chairman, ARCHDIOCESAN SUB-COMMISSION ON CATECHETICAL APOSTOLATE St. Joseph the Carpenter Parish, Tabunok, Talisay City, Cebu  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/17/21 12:07 PM,48,10,5,6
102088165248724_3638531352910712,https://www.facebook.com/sugboanongsimbahan/videos/3638531352910712/,LIVE | 45th Anniversary of the Catholic Charismatic Renewal in Cebu #SugboanongSimbahan,Video,3/6/21 10:27 PM,363,69,0,36
102088165248724_117355187055355,https://www.facebook.com/sugboanongsimbahan/posts/117355187055355,"In preparation for the National Consecration of the Philippines to St. Joseph on May 1, 2021, at the National Shrine of St. Joseph, Mandaue City, the Commission on the Laity of the Archdiocese of Cebu is coming up with a 33-day reflection - taken from the book, consecration to St. Joseph by Fr. Donald Calloway.  Together with our sharer Dr. Rene Josef C. Bullecer, Director, Human Life International and Board Member, Commission on the Laity  GO TO JOSEPH. GO WITH JOSEPH.  #SugboanongSimbahan  #YearofStJoseph #500YoCCebu  #GiftedToGive",Video,3/31/21 2:00 AM,38,11,5,7
102088165248724_131465258977681,https://www.facebook.com/sugboanongsimbahan/posts/131465258977681,"PALANDONG | The Daily Gospel Reflection   ""LIfe is a Journey?"" Gospel from John 14:6-14 Monday, 5th Week of Easter May 3, 2021  By Rev. Gio Abastillas  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/2/21 6:29 PM,306,85,30,67
102088165248724_143440854347531,https://www.facebook.com/sugboanongsimbahan/videos/143440854347531/,Renewal of Commitment to Priestly Service,Video,3/22/21 5:35 PM,6046,1309,0,967
102088165248724_139793834811490,https://www.facebook.com/sugboanongsimbahan/posts/139793834811490,"PALANDONG | The Daily Gospel Reflection   Gospel from John 17:1-11 Tuesday, 7th Week of Easter May 17, 2021  By Rev. Fr. Joseph Yntig Chairman, ARCHDIOCESAN SUB-COMMISSION ON CATECHETICAL APOSTOLATE St. Joseph the Carpenter Parish, Tabunok, Talisay City, Cebu  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/17/21 3:00 PM,154,19,9,15
102088165248724_130352829088924,https://www.facebook.com/sugboanongsimbahan/posts/130352829088924,"PALANDONG | The Daily Gospel Reflection   ""Nangung motrabaho man kita?"" Feast Day of Saint Joseph Saturday, 4th Week of Easter May 1, 2021  By Rev. Fr. Neil Javier Cortes  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/30/21 4:53 PM,356,58,20,41
102088165248724_133746042082936,https://www.facebook.com/sugboanongsimbahan/posts/133746042082936,"PALANDONG | The Daily Gospel Reflection   ""Pabilin kamo, sa akong Gugma."" Gospel from John 15:9-11 Thursday, 5th Week of Easter May 6, 2021  By Rev. Jonas Donasco, MLCC Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/6/21 10:56 PM,62,16,4,5
102088165248724_131892552268285,https://www.facebook.com/sugboanongsimbahan/posts/131892552268285,"PALANDONG | The Daily Gospel Reflection   ""Kalinaw"" Gospel from John 14:27-31 Tuesday, 5th Week of Easter May 4, 2021  By Rev. Alberto Cabag Jr.  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/3/21 3:00 PM,331,63,30,48
102088165248724_135420498582157,https://www.facebook.com/sugboanongsimbahan/posts/135420498582157,"IN CASE YOU MISSED IT | On May 9, 2021, Cebu Archbishop Jose S. Palma presided over the Solemn Rites of Dedication of the Church and Altar at Parroquia de San Roque de Montpellier, Asturias, Cebu.   The parish also celebrated on the same day its 136th Founding Anniversary.   #SugboanongSimbahan #500YoCCebu #GiftedtoGiveCebu",Video,5/9/21 8:00 PM,1948,615,130,493
102088165248724_128534682604072,https://www.facebook.com/sugboanongsimbahan/posts/128534682604072,"PALANDONG | The Daily Gospel Reflection   ""Nagdan-ag ba kita ug kahayag sa kalibutan, o kita ba kaha ang hinungdan  sa kangitngit ?"" Gospel from John 12:44-50 Wednesday, 4th Week of Easter April 28, 2021  By Rev. Fr. Neil Javier Cortes  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/27/21 3:00 PM,538,101,32,63
102088165248724_133755168748690,https://www.facebook.com/sugboanongsimbahan/posts/133755168748690,"PALANDONG | The Daily Gospel Reflection   ""Amping ug Maginampoay."" Gospel from John 15:12-17 Friday, 5th Week of Easter May 7, 2021  By Rev. Marc Jade Giduquio Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/6/21 11:26 PM,180,35,5,19
102088165248724_141482331309307,https://www.facebook.com/sugboanongsimbahan/posts/141482331309307,"PALANDONG | The Daily Gospel Reflection   Gospel from John 21:15-19 Friday, 7th Week of Easter May 21, 2021  By Rev. Fr. Joseph Yntig Chairman, ARCHDIOCESAN SUB-COMMISSION ON CATECHETICAL APOSTOLATE St. Joseph the Carpenter Parish, Tabunok, Talisay City, Cebu  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,5/20/21 3:00 PM,146,22,7,9
102088165248724_528019564895534,https://www.facebook.com/sugboanongsimbahan/videos/528019564895534/,Happy Pentecost Sunday,Video,5/22/21 10:52 PM,171,15,4,9
102088165248724_505912214101213,https://www.facebook.com/sugboanongsimbahan/videos/505912214101213/,DAY 3 TRIDUUM,Video,5/22/21 3:28 AM,203,19,0,7
102088165248724_509542620396628,https://www.facebook.com/sugboanongsimbahan/videos/509542620396628/,ACCCRS 2ND DAY TRIDUUM,Video,5/21/21 4:01 AM,118,13,0,7
102088165248724_384350146159044,https://www.facebook.com/sugboanongsimbahan/videos/384350146159044/,Happy Pentecost Sunday,Video,5/22/21 10:57 PM,241,25,1,12
102088165248724_509843603527831,https://www.facebook.com/sugboanongsimbahan/videos/509843603527831/,"LIVE | Launching of BAGS OF HOPE with Cebu Archbishop Jose S. Palma (Presider and Preacher), spearheaded by Five Loaves & Two Fish Cebu.  The first leg of Bags of Hope distribution will immediately follow at Barangay Pamutan, Cebu City.   Due to venue limitations and to ensure that health protocols will be implemented, this event is by invitation only. The mass will be streamed live here in our Facebook page for those who cannot join us physically.  We ask for your understanding and continued support. #SugboanongSimbahan #500YoCCebu #GiftedToGiveCebu #FLTFCebu",Video,4/17/21 6:20 PM,431,89,0,54
102088165248724_443832670063132,https://www.facebook.com/sugboanongsimbahan/videos/443832670063132/,"JOIN US | Today, 18 March 2021, on this last day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.  May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) His Excellency Most Rev. Midyphil B. Billones, D.D., the Auxiliary Bishop of Cebu, for being our presider and preacher today; and (2) Engr. Clementito Pepito, CURVA CONSTRUCTION, INC., as the sponsor for the ninth day novena.  Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.  ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph2021",Video,3/18/21 2:22 AM,495,101,0,76
102088165248724_510385106802963,https://www.facebook.com/sugboanongsimbahan/videos/510385106802963/,"MANDAUE PATRONAL FIESTA 2021 May 8, 2021 | 10AM | PONTIFICAL MASS Celebrant/Preacher: H.E. Most Rev. Jose S. Palma, D.D. Archbishop of Cebu",Video,5/7/21 6:47 PM,829,207,0,158
102088165248724_479080719995177,https://www.facebook.com/sugboanongsimbahan/videos/479080719995177/,"JOIN US VIRTUALLY today as we start a year-long #RecoletosdeCebuat400 celebration.  It’s been 400 years since the Order of Augustinian Recollects (OAR) began their missions in the island of Cebu. Their initiatives include the establishment of parishes as well as schools like the University of San Jose-Recoletos.   Without the OAR, there can be no USJ-R to take you forward.  TRIVIA: On the 29th of April 1621, the Governor General of the Philippines granted the official permit & license to the Augustinian Recollect Fathers to put up a monastery in Cebu City. This after the Archbishop of Cebu City issued the necessary episcopal license and official credentials to the Vicar Provincial of the Recollects of St. Augustine.",Video,4/28/21 6:43 PM,1666,384,18,272
102088165248724_1406539096398229,https://www.facebook.com/sugboanongsimbahan/videos/1406539096398229/,"JOIN US VIRTUALLY today as we start a year-long #RecoletosdeCebuat400 celebration.  It’s been 400 years since the Order of Augustinian Recollects (OAR) began their missions in the island of Cebu. Their initiatives include the establishment of parishes as well as schools like the University of San Jose-Recoletos.   Without the OAR, there can be no USJ-R to take you forward.  TRIVIA: On the 29th of April 1621, the Governor General of the Philippines granted the official permit & license to the Augustinian Recollect Fathers to put up a monastery in Cebu City. This after the Archbishop of Cebu City issued the necessary episcopal license and official credentials to the Vicar Provincial of the Recollects of St. Augustine.",Video,4/28/21 6:57 PM,607,129,0,90
